hash,timestamp,input_addresses,input_values,output_addresses,output_values,fee
000a265995953250616dd0e5ab76ccb357ee415a71708472ced0a0606b6c3a29,1663899286,"['e81b356c8a0b30e4900aa82827e047b8ee', 'bcd094b14e224bde0da4a0b9ee8a0ca2c9', '47245a9493c4711c9d5dfd4148bd2bbe98']","[1.51518362, 5.63726126, 6.64486762]","['3a6b144850eb872701016b1fe27dea1d3a', '68e1fda7b52b463e4759123487f804aff5', '6ff8f273448452717d34fc1e52782e0fb9', 'bcd094b14e224bde0da4a0b9ee8a0ca2c9', '9bc16796957df78a5e2d9bc409ef51209b']","[4.14368681, 3.70874716, 1.03986069, 2.24630137, 2.55808477]",0.1006317
923d9f16242459ee4162f527bce5f12905fbe2a4021fa64a773c9384b23b0071,1661718150,['6ff8f273448452717d34fc1e52782e0fb9'],[2.14354808],"['79e057e7c7bf08ad69ef2ce4489b8d4c94', 'fd7a26ee53f6c8ce27700243dad0139314']","[0.33883613, 1.79926451]",0.00544744
94f3ee1e8b280c096e08baa7ad32e987b8830d5d9d02579912833da7e95c005f,1667534527,"['eb7db1ddf46461e26cd8500ea0c8fc6b7a', '9a018fe47bbcea4e3d5d87809cdda62edd']","[6.98397851, 1.28226346]","['0eb36b509f25ea04e59cb4c1ecd0db10f5', '3aa0379c63bed513d15e74b6b696fb883f']","[1.3272238, 6.90549316]",0.03352501
de4553d01b28efb51a431555e2314f8859d52d79a93e213b1f9da268fe30e34f,1662795797,"['fe6cbd217a8ca1f785a59b9ee2c2bfaccd', '47245a9493c4711c9d5dfd4148bd2bbe98']","[2.35046755, 3.98524092]","['25ad779ecc8a52452c6cd55a06c7077e2f', '1797ecd4fa318ff79ec34284ee4c2c79a3', '91f08b465a667efc5c072dd7f04774957a', 'a9919070c7c9d08305e9fd931e3c6174f9']","[0.76316153, 2.5243999, 1.01205959, 1.99940023]",0.03668722
601e3dd171b77e00f0ccd52a181ec7ae579473a6146ea583faac9887899b81ca,1665175368,"['b20fbdd2d12a4448a195afeef127fdec58', '1797ecd4fa318ff79ec34284ee4c2c79a3']","[3.9635537, 7.598064]","['da9187e05ef31399e0d9fab638b27c5274', '2bbad5aea55dc62bdb06d74b9f61fa1a23', 'e81b356c8a0b30e4900aa82827e047b8ee']","[5.25945514, 1.21001384, 5.0311763]",0.06097242
a3f0117b090579c91c2858f6ad869ad9d28382549b7f79a01ba7fa3e63ad9246,1667538602,"['ed1ec93bc5f7c38aaf80e9029dda699088', '3a6b144850eb872701016b1fe27dea1d3a']","[8.92347618, 1.54319962]","['0eb36b509f25ea04e59cb4c1ecd0db10f5', 'd5cee50d9e3bc7edd430af4ddf8f8bb74d']","[2.3907654, 8.03283402]",0.04307638
f2d96438c43e6975f658c7165b05f30d21cc7297d5badd2541c91c17ba989e90,1659553837,"['3aa0379c63bed513d15e74b6b696fb883f', 'd4c4ad3d656b9e92d8449f56d169a6e2d2']","[5.04343595, 7.23906144]","['f450c507b27979779004cd5ab0239cf1db', '91f08b465a667efc5c072dd7f04774957a', '6ff8f273448452717d34fc1e52782e0fb9', 'b20fbdd2d12a4448a195afeef127fdec58']","[1.28182783, 5.02841978, 2.42921876, 3.50332374]",0.03970728
e52ac70cec9c1d10163bb4a044d4cf62d4f88eac98231e1a74a5d7b033e78b0a,1659868638,"['3aa0379c63bed513d15e74b6b696fb883f', 'e81b356c8a0b30e4900aa82827e047b8ee', 'bcd094b14e224bde0da4a0b9ee8a0ca2c9']","[8.38119104, 6.01867409, 1.33726896]","['d0a1e61d208a7ad27ffe2f608a2aaef810', '16b61b7f72cd5053133e401ee505394839', '5e52bae29d5cb1778a595a48de72f2d5a9', '6ff8f273448452717d34fc1e52782e0fb9', '4e926ac417eb42b65fe9e64dbd31f56082']","[3.20899213, 1.27948413, 3.30357442, 1.59075807, 6.29449148]",0.05983386
e7294048883e2b93c6d757d5a4f0bcf48a287fbf445c9d129e083fd772d6dc5e,1664588040,"['1797ecd4fa318ff79ec34284ee4c2c79a3', 'eb7db1ddf46461e26cd8500ea0c8fc6b7a']","[7.15140126, 3.82517761]","['b09dde30f46de2e6506dc9178290a4a4ab', 'ab0376b34514579545eeaa7305def8e982']","[1.46109314, 9.49128109]",0.02420464
f212e0d18e359e6b67dce002a4177480bc6737e1bfe2d6da27539d8892c5b7ee,1641967212,"['6ff8f273448452717d34fc1e52782e0fb9', '877c862bc520673f290192e91109c3d175', '53ff7b447233e9d476a16fbf58c2058ef1']","[2.51467561, 6.63487755, 1.37904319]","['d0a1e61d208a7ad27ffe2f608a2aaef810', '7855ec65b9a969ea8a7395a88d1cc64c7c', 'be93b441ae5d0c8c205aa3c90cfbf4a106', '3aa0379c63bed513d15e74b6b696fb883f', '2a2a7fb8b00d4a96bc95edf83df1e54c91']","[2.66774617, 1.74097742, 1.54374508, 1.13890829, 3.40989494]",0.02732445
5c8168ec13165dd01af90f581bc158df2d83e62309c7908a69253c2f77d8f543,1662811433,"['a9919070c7c9d08305e9fd931e3c6174f9', '4e926ac417eb42b65fe9e64dbd31f56082', '6bbd2f139c323bec2a693901bd24a38bbc']","[2.35021383, 0.61331822, 1.28954745]",['da9187e05ef31399e0d9fab638b27c5274'],[4.24709565],0.00598385
69cb2e627ceb0d69b395ffa72b2be2c7833007d40f0cba7d119fb8d99ba7c39e,1652493951,"['6a9511170edc5eecc468e0c2fdecb291db', 'da9187e05ef31399e0d9fab638b27c5274', '2a2a7fb8b00d4a96bc95edf83df1e54c91']","[2.47459014, 3.01357071, 0.97649923]","['16b61b7f72cd5053133e401ee505394839', 'edba6a897a08174dff262541e7c1ea1e8e', '393bc9d4842d5756675fc894ffbc796e31', 'a9919070c7c9d08305e9fd931e3c6174f9', '7855ec65b9a969ea8a7395a88d1cc64c7c']","[0.80175566, 1.01830143, 0.80139046, 1.79167115, 2.00632467]",0.04521671
117be89b25529284f712eef09203c39f3d059d12a08a10ae1bb0c2258ba67dbc,1651328960,"['3cac2601f46cb8587412ae7880f6495b2a', '3aa0379c63bed513d15e74b6b696fb883f']","[2.65289046, 0.6550546]","['d5cee50d9e3bc7edd430af4ddf8f8bb74d', '877c862bc520673f290192e91109c3d175', '16b61b7f72cd5053133e401ee505394839']","[1.3547317, 0.74245848, 1.20638964]",0.00436524
6fe7a029123e95942e5b99ed1acdcd0dad168157d66027d9705deb0df6f05d8e,1668408186,"['bcd094b14e224bde0da4a0b9ee8a0ca2c9', 'f450c507b27979779004cd5ab0239cf1db']","[1.86140338, 9.33108878]","['be93b441ae5d0c8c205aa3c90cfbf4a106', '9a018fe47bbcea4e3d5d87809cdda62edd', '3aa0379c63bed513d15e74b6b696fb883f', 'b20fbdd2d12a4448a195afeef127fdec58', '79d297eef1cf3d8774bcb368343c694646']","[3.66464536, 3.33286954, 1.48485888, 1.14628118, 1.45461685]",0.10922035
98b3968315330c0df9c0d7012708aefc6ee8c498e94412c41f30f31944f65e8f,1654471746,"['47245a9493c4711c9d5dfd4148bd2bbe98', 'ab0376b34514579545eeaa7305def8e982', 'da9187e05ef31399e0d9fab638b27c5274']","[7.54473881, 8.65852197, 6.64354062]","['47245a9493c4711c9d5dfd4148bd2bbe98', 'b2b49736ee87009127015fe72f83fef554', '16b61b7f72cd5053133e401ee505394839', '5e52bae29d5cb1778a595a48de72f2d5a9']","[6.56392887, 5.84248571, 1.85781851, 8.45886962]",0.12369869
b389002e4ce01997eacdcc9011e8e960fa09909de26674c7f59fc8ebde3ccfc8,1653252017,"['3a6b144850eb872701016b1fe27dea1d3a', '79d297eef1cf3d8774bcb368343c694646', 'bcd094b14e224bde0da4a0b9ee8a0ca2c9']","[5.6863232, 9.80737067, 0.77654433]",['68e1fda7b52b463e4759123487f804aff5'],[16.15230307],0.11793513
42923ec59ec9192eafec09610aa881c3099efa8d4cc1ea944d99f24d69b0d402,1668761446,"['be93b441ae5d0c8c205aa3c90cfbf4a106', '16b61b7f72cd5053133e401ee505394839']","[9.57787077, 1.45115867]","['3aa0379c63bed513d15e74b6b696fb883f', '9256269171ceae1b8b69fee900540c0972', 'fd7a26ee53f6c8ce27700243dad0139314', 'd0a1e61d208a7ad27ffe2f608a2aaef810']","[1.32941074, 3.40561394, 3.08805637, 3.17544444]",0.03050395
5847e710687a992ae93f0ddb150d9dc880ae32877c919710e40f88f2cc9d49b4,1641432336,"['d0a1e61d208a7ad27ffe2f608a2aaef810', '393bc9d4842d5756675fc894ffbc796e31']","[3.51393532, 2.33056827]","['3a6b144850eb872701016b1fe27dea1d3a', '0eb36b509f25ea04e59cb4c1ecd0db10f5', '1797ecd4fa318ff79ec34284ee4c2c79a3', '3aa0379c63bed513d15e74b6b696fb883f', '5e52bae29d5cb1778a595a48de72f2d5a9']","[1.922431, 0.7883833, 0.62381358, 0.47528319, 1.99800238]",0.03659014
4526b69d245c509382acce226d2c69072c3698ad158258d23be37a1478d23769,1643963959,['edba6a897a08174dff262541e7c1ea1e8e'],[8.72946362],"['6fec691f29e4d18a4f8ea654e2e0053567', '47245a9493c4711c9d5dfd4148bd2bbe98', 'b20fbdd2d12a4448a195afeef127fdec58']","[3.60360096, 2.07143004, 3.03905645]",0.01537617
584c2cbfaafd64bcb868f57a012d71eba5c470bf7f68c4b58ba6fe4c95136922,1670641653,"['b20fbdd2d12a4448a195afeef127fdec58', '47245a9493c4711c9d5dfd4148bd2bbe98', '13d8c2e0bd2bed329842792eb92de852ab']","[9.27127557, 1.5917758, 8.03251996]","['ab0376b34514579545eeaa7305def8e982', '53ff7b447233e9d476a16fbf58c2058ef1', '5e52bae29d5cb1778a595a48de72f2d5a9', 'ff8a819983da0347822f41373d5b420096', 'f450c507b27979779004cd5ab0239cf1db']","[3.14505797, 1.88938668, 5.05222907, 1.26318875, 7.36503158]",0.18067728
b67f8175041af86e8c6f60ef3b047b1507c066cbee969877d51c6a2f73872e11,1668075491,['6a9511170edc5eecc468e0c2fdecb291db'],[1.35659994],"['a9919070c7c9d08305e9fd931e3c6174f9', 'e81b356c8a0b30e4900aa82827e047b8ee', '6fec691f29e4d18a4f8ea654e2e0053567', 'acca461c3fcc37bbb3255cae84336855a3']","[0.39779315, 0.10474557, 0.420704, 0.42182293]",0.01153429
595c46f33a36d836543052e222cf66eba5783b0f949ec0b37b4f07a9e2bf70fd,1651365771,"['ff8a819983da0347822f41373d5b420096', 'b2b49736ee87009127015fe72f83fef554', '3aa0379c63bed513d15e74b6b696fb883f']","[6.25029062, 3.61927695, 7.76790719]","['a9919070c7c9d08305e9fd931e3c6174f9', 'eb7db1ddf46461e26cd8500ea0c8fc6b7a', '25ad779ecc8a52452c6cd55a06c7077e2f']","[7.35831903, 2.28378964, 7.90048323]",0.09488286
91dc73047f7c2d120549e47418b8025d5aeca6ea985775efc7f6da0beba505e9,1644727233,"['bcd094b14e224bde0da4a0b9ee8a0ca2c9', 'b20fbdd2d12a4448a195afeef127fdec58', '877c862bc520673f290192e91109c3d175']","[6.03362438, 1.74322614, 2.54652284]",['9a018fe47bbcea4e3d5d87809cdda62edd'],[10.24700138],0.07637198
536a158c048b504d1a7d83c1d3fe253fcf5bcb8d09bd5d7c0cd533e6afa589d1,1666410723,"['1797ecd4fa318ff79ec34284ee4c2c79a3', '47245a9493c4711c9d5dfd4148bd2bbe98']","[6.98262566, 0.42615984]","['f450c507b27979779004cd5ab0239cf1db', '6fec691f29e4d18a4f8ea654e2e0053567', 'ff8a819983da0347822f41373d5b420096', '68e1fda7b52b463e4759123487f804aff5']","[2.96811226, 1.20626279, 1.20932767, 1.97315444]",0.05192834
8ad548be13a9d11120746e50db8380a68b6f97cd1d3c2da9ec2e427e1ce39885,1659715512,['4989cd7274f46860b01c65d2d4ea9f0d33'],[8.12789663],"['d4c4ad3d656b9e92d8449f56d169a6e2d2', '9256269171ceae1b8b69fee900540c0972', '4e926ac417eb42b65fe9e64dbd31f56082']","[3.75643542, 1.0201731, 3.29068199]",0.06060612
55808b130138597200e9dae3e1fbe6bdbe0bac87a6756c89b7d867d694c6ab60,1645337768,['d4c4ad3d656b9e92d8449f56d169a6e2d2'],[7.75603665],"['ff8a819983da0347822f41373d5b420096', '9bc16796957df78a5e2d9bc409ef51209b']","[2.03027779, 5.70634517]",0.01941369
0de05eb83defc6589df010bad2f15b1ac46ba1e58def64922804b4af3964f9fa,1656050443,"['f450c507b27979779004cd5ab0239cf1db', '79e057e7c7bf08ad69ef2ce4489b8d4c94']","[5.30649081, 7.75432668]","['acca461c3fcc37bbb3255cae84336855a3', '9a018fe47bbcea4e3d5d87809cdda62edd', '79e057e7c7bf08ad69ef2ce4489b8d4c94', 'd4c4ad3d656b9e92d8449f56d169a6e2d2']","[4.07457206, 3.78840597, 1.22233435, 3.93949694]",0.03600817
abfb168d76080faf834c179115d4e70f490dfc9786808258d76a37c0f9507bd9,1659645700,"['79e057e7c7bf08ad69ef2ce4489b8d4c94', '9a018fe47bbcea4e3d5d87809cdda62edd']","[8.48288935, 3.37211002]","['1797ecd4fa318ff79ec34284ee4c2c79a3', '9a018fe47bbcea4e3d5d87809cdda62edd', '13d8c2e0bd2bed329842792eb92de852ab', '47245a9493c4711c9d5dfd4148bd2bbe98']","[3.73997411, 3.10862678, 2.25544275, 2.63564241]",0.11531332
311fcd9446e1ac369b5a85dd8984edb7ee29e7faaff39727e93818673aefdfc6,1649007541,"['16b61b7f72cd5053133e401ee505394839', '6a9511170edc5eecc468e0c2fdecb291db', 'd5cee50d9e3bc7edd430af4ddf8f8bb74d']","[2.37192232, 3.58866468, 2.37847808]",['6bbd2f139c323bec2a693901bd24a38bbc'],[8.28733787],0.05172721
1de0c0751c43460b3d36fc0221c18cca5f6613b5ff6f4363746b899094a27a1e,1662972295,['b09dde30f46de2e6506dc9178290a4a4ab'],[1.6711713],"['0eb36b509f25ea04e59cb4c1ecd0db10f5', 'd0a1e61d208a7ad27ffe2f608a2aaef810', '53ff7b447233e9d476a16fbf58c2058ef1', 'bcd094b14e224bde0da4a0b9ee8a0ca2c9']","[0.53389801, 0.29264112, 0.21051807, 0.62271248]",0.01140162
4dc550003dbfe8c82720cf585e8cb59380ec8f1c3ccd85ecc577e7dd1668b5ef,1643623452,"['3a6b144850eb872701016b1fe27dea1d3a', 'e81b356c8a0b30e4900aa82827e047b8ee']","[9.80763705, 2.16559361]","['f450c507b27979779004cd5ab0239cf1db', '3a6b144850eb872701016b1fe27dea1d3a']","[5.60816281, 6.30052165]",0.0645462
0969fd90dab438f6b3ca4eea1b65ff60b0b7d91132ff5255d39653986d8803dc,1641553064,"['edba6a897a08174dff262541e7c1ea1e8e', 'a9919070c7c9d08305e9fd931e3c6174f9']","[2.60581867, 1.52736908]","['53ff7b447233e9d476a16fbf58c2058ef1', 'f450c507b27979779004cd5ab0239cf1db']","[1.21709243, 2.89571973]",0.02037559
c2ca25c51337c349d11b4251ff03fa86fe57e789d964bfeb5102502e32694499,1643406012,"['c1e8eb438104d0d73d6515f0cb9328960a', '9a018fe47bbcea4e3d5d87809cdda62edd', 'ab0376b34514579545eeaa7305def8e982']","[4.47278985, 3.15583889, 6.00035924]","['3cac2601f46cb8587412ae7880f6495b2a', 'a9919070c7c9d08305e9fd931e3c6174f9', '91f08b465a667efc5c072dd7f04774957a', 'edba6a897a08174dff262541e7c1ea1e8e', '2bbad5aea55dc62bdb06d74b9f61fa1a23']","[3.9304136, 4.17429026, 2.17893533, 0.41125135, 2.90747979]",0.02661765
f767311402621b6d9f22c21a99d1e167bc576636a0b8ad27e739f585ff34cf8e,1655370692,"['fd7a26ee53f6c8ce27700243dad0139314', '3a6b144850eb872701016b1fe27dea1d3a']","[9.1034407, 1.63666505]","['b2b49736ee87009127015fe72f83fef554', 'f450c507b27979779004cd5ab0239cf1db', '6a9511170edc5eecc468e0c2fdecb291db', 'ed1ec93bc5f7c38aaf80e9029dda699088']","[2.67290044, 1.89673657, 2.39433544, 3.72901245]",0.04712085
41b74b08db40306ba41714e5d4bd2b3eadbb44a9f21b0362a20f0c221863b284,1671296265,['5e52bae29d5cb1778a595a48de72f2d5a9'],[7.10761411],"['ff8a819983da0347822f41373d5b420096', '9bc16796957df78a5e2d9bc409ef51209b', '47245a9493c4711c9d5dfd4148bd2bbe98', '5e52bae29d5cb1778a595a48de72f2d5a9']","[2.4653368, 2.27607397, 0.73032511, 1.62175025]",0.01412798
e8e4c7e4cdea319d0f5ac0e854a48125de2b81a5206763443abbddeae67b57c8,1647003285,['1797ecd4fa318ff79ec34284ee4c2c79a3'],[7.21402756],"['b2b49736ee87009127015fe72f83fef554', '5e52bae29d5cb1778a595a48de72f2d5a9']","[0.79362427, 6.37872588]",0.04167741
9f34ff93785398e91eaeced6c94bbf15b94269830cab9e72b788c2fa0cb90300,1644786044,['25ad779ecc8a52452c6cd55a06c7077e2f'],[8.28490077],"['c1e8eb438104d0d73d6515f0cb9328960a', 'b09dde30f46de2e6506dc9178290a4a4ab', '16b61b7f72cd5053133e401ee505394839']","[2.2216582, 1.07103832, 4.94707977]",0.04512448
999139ae38819f2077c3482846d0dcefa14269c9c33f6bea8e4193350b3daa9a,1652922309,['9256269171ceae1b8b69fee900540c0972'],[9.87153466],"['13d8c2e0bd2bed329842792eb92de852ab', '877c862bc520673f290192e91109c3d175', '5e52bae29d5cb1778a595a48de72f2d5a9', 'd5cee50d9e3bc7edd430af4ddf8f8bb74d']","[3.81122869, 0.62865725, 2.53581987, 2.8822954]",0.01353345
89d1629265ba2fb0d8db0a0333f64150bd246e2c9e0b1f3a863f57044599aba5,1664473137,['9a018fe47bbcea4e3d5d87809cdda62edd'],[9.89696867],"['3aa0379c63bed513d15e74b6b696fb883f', '6bbd2f139c323bec2a693901bd24a38bbc', '1797ecd4fa318ff79ec34284ee4c2c79a3', 'b2b49736ee87009127015fe72f83fef554']","[3.32835599, 1.69615701, 0.56403817, 4.2394588]",0.0689587
6db0a11005a52cf127ce9370a5e6ef0f1f38ceefef30d1b40fa20e40f43966b5,1651773173,['3a6b144850eb872701016b1fe27dea1d3a'],[2.10741117],"['ff8a819983da0347822f41373d5b420096', 'eb7db1ddf46461e26cd8500ea0c8fc6b7a', 'd5cee50d9e3bc7edd430af4ddf8f8bb74d', 'acca461c3fcc37bbb3255cae84336855a3']","[0.84304846, 0.36993401, 0.28537999, 0.59499525]",0.01405346
4006975a2ea880e1cd83bf6dfad510334a74ead9993009d04ad2a361141fd150,1665013196,"['b20fbdd2d12a4448a195afeef127fdec58', '6ff8f273448452717d34fc1e52782e0fb9']","[4.5309856, 0.53900188]",['2bbad5aea55dc62bdb06d74b9f61fa1a23'],[5.05884203],0.01114545
bdbf80f216ad2df4e29ca63d10dcab2bc7897964bc985e461db09f919c3b10bc,1653532469,['877c862bc520673f290192e91109c3d175'],[5.18873831],"['6bbd2f139c323bec2a693901bd24a38bbc', 'd0a1e61d208a7ad27ffe2f608a2aaef810', 'f450c507b27979779004cd5ab0239cf1db']","[1.74063217, 1.09393294, 2.30668323]",0.04748997
797ba7bbe577710e65ff5e766f9aaaf2559a67708bb7b0d242df2f665c3c09a6,1666013011,"['1797ecd4fa318ff79ec34284ee4c2c79a3', '6a9511170edc5eecc468e0c2fdecb291db', '53ff7b447233e9d476a16fbf58c2058ef1']","[3.43931038, 0.89274189, 7.44074669]",['3aa0379c63bed513d15e74b6b696fb883f'],[11.742325],0.03047396
13c74309945584ad4be6886a651b8df56ae7d7ac260135314eb6524ee7a8a69a,1643827857,"['13d8c2e0bd2bed329842792eb92de852ab', '53ff7b447233e9d476a16fbf58c2058ef1']","[0.67530634, 7.59964213]","['393bc9d4842d5756675fc894ffbc796e31', '6a9511170edc5eecc468e0c2fdecb291db', '79e057e7c7bf08ad69ef2ce4489b8d4c94', 'd0a1e61d208a7ad27ffe2f608a2aaef810']","[1.81178527, 2.22179216, 0.887179, 3.31159064]",0.0426014
bfbf9be04dddab1c115c3f3a1f7256680e171f91e3742fe219c9e92761c0e9e6,1648053102,"['7855ec65b9a969ea8a7395a88d1cc64c7c', '91f08b465a667efc5c072dd7f04774957a', 'da9187e05ef31399e0d9fab638b27c5274']","[1.1831842, 0.891826, 2.9151566]","['13d8c2e0bd2bed329842792eb92de852ab', '0eb36b509f25ea04e59cb4c1ecd0db10f5']","[0.50156278, 4.46926418]",0.01933984
d33beede1b31676948d64994feb2047b21a77b7987facbb740e9bf3ae1f11a5a,1645275217,"['ed1ec93bc5f7c38aaf80e9029dda699088', '877c862bc520673f290192e91109c3d175']","[8.66090843, 1.07088687]","['acca461c3fcc37bbb3255cae84336855a3', 'f450c507b27979779004cd5ab0239cf1db']","[4.66875124, 5.00548206]",0.057562
1d37d6c0845684b30c4cd674fb800bb2ecae4f18f1c7e3be1900cef4e1b5b224,1642308166,"['a9919070c7c9d08305e9fd931e3c6174f9', 'c1e8eb438104d0d73d6515f0cb9328960a', '9a018fe47bbcea4e3d5d87809cdda62edd']","[9.24321261, 4.01135897, 4.83792187]","['edba6a897a08174dff262541e7c1ea1e8e', '2a2a7fb8b00d4a96bc95edf83df1e54c91', 'd0a1e61d208a7ad27ffe2f608a2aaef810', 'acca461c3fcc37bbb3255cae84336855a3']","[4.10210617, 6.02060295, 3.90906406, 4.02479365]",0.03592662
51590f6fc7a633c0a6dae35f142a5c96e813d1e835d08b36caaffeaf61c59a9e,1666376943,"['9bc16796957df78a5e2d9bc409ef51209b', '47245a9493c4711c9d5dfd4148bd2bbe98']","[4.89581744, 4.71456609]","['25ad779ecc8a52452c6cd55a06c7077e2f', '0eb36b509f25ea04e59cb4c1ecd0db10f5', 'be93b441ae5d0c8c205aa3c90cfbf4a106']","[1.38269725, 1.65984275, 6.49842303]",0.0694205
4b554c4c5c88f4ecceed342055162e6c92ffbd6a99063421b35f2a9e7d96e364,1658988952,"['ff8a819983da0347822f41373d5b420096', 'bcd094b14e224bde0da4a0b9ee8a0ca2c9', '0eb36b509f25ea04e59cb4c1ecd0db10f5']","[8.80348256, 1.12689166, 1.40853677]","['53ff7b447233e9d476a16fbf58c2058ef1', '9a018fe47bbcea4e3d5d87809cdda62edd', '47245a9493c4711c9d5dfd4148bd2bbe98', '4e926ac417eb42b65fe9e64dbd31f56082', 'eb7db1ddf46461e26cd8500ea0c8fc6b7a']","[1.26523723, 4.59280531, 0.63828954, 2.19816221, 2.59438357]",0.05003313
176fec00bbec3f9dcf131ead9a5221af3d882a1d8b93e6bfd9432a7499e81e6e,1644458980,['6a9511170edc5eecc468e0c2fdecb291db'],[4.60065147],"['6a9511170edc5eecc468e0c2fdecb291db', '1797ecd4fa318ff79ec34284ee4c2c79a3', '3aa0379c63bed513d15e74b6b696fb883f', '47245a9493c4711c9d5dfd4148bd2bbe98']","[1.43654577, 0.64292293, 1.16672015, 1.3467358]",0.00772682
db2e77e48d4a7b09fc71505d098543eefced2c8383e1c89334ddfb87b88b00cc,1668758837,"['a9919070c7c9d08305e9fd931e3c6174f9', 'b20fbdd2d12a4448a195afeef127fdec58', 'd5cee50d9e3bc7edd430af4ddf8f8bb74d']","[8.39647756, 5.6447705, 7.83562861]","['4989cd7274f46860b01c65d2d4ea9f0d33', '3aa0379c63bed513d15e74b6b696fb883f', '9a018fe47bbcea4e3d5d87809cdda62edd', '9bc16796957df78a5e2d9bc409ef51209b', 'ed1ec93bc5f7c38aaf80e9029dda699088']","[9.75787447, 4.10935903, 1.50224853, 1.52027813, 4.86614009]",0.12097642
c2d9bf7e1fcb2b7d980c5c0fdb23e8a57261bf3f51b3e2161a7477d50c6fb9a7,1661393199,"['a9919070c7c9d08305e9fd931e3c6174f9', '2bbad5aea55dc62bdb06d74b9f61fa1a23', 'b2b49736ee87009127015fe72f83fef554']","[7.58489633, 7.38172619, 0.95621827]","['0eb36b509f25ea04e59cb4c1ecd0db10f5', '68e1fda7b52b463e4759123487f804aff5', '6bbd2f139c323bec2a693901bd24a38bbc']","[4.10121792, 3.01302574, 8.73327214]",0.07532499
6b768daa8aed0fa2c8725a442774e8740259e55d4a7db2f32c3f09204933b1ab,1646505077,['d4c4ad3d656b9e92d8449f56d169a6e2d2'],[4.69309998],"['68e1fda7b52b463e4759123487f804aff5', 'fe6cbd217a8ca1f785a59b9ee2c2bfaccd', '5e52bae29d5cb1778a595a48de72f2d5a9', '3a6b144850eb872701016b1fe27dea1d3a', 'ab0376b34514579545eeaa7305def8e982']","[1.93426026, 0.42457294, 0.43129744, 0.61149624, 1.26516187]",0.02631123
c09ffe465507b08708b09e011485bfb35d7352de2b4c238b3ebca2c227f82966,1670267866,"['bcd094b14e224bde0da4a0b9ee8a0ca2c9', '7855ec65b9a969ea8a7395a88d1cc64c7c']","[0.98259972, 5.70925944]","['d5cee50d9e3bc7edd430af4ddf8f8bb74d', '2bbad5aea55dc62bdb06d74b9f61fa1a23', 'fd7a26ee53f6c8ce27700243dad0139314', '91f08b465a667efc5c072dd7f04774957a', '53ff7b447233e9d476a16fbf58c2058ef1']","[2.30344634, 1.46237614, 1.12046517, 0.69693349, 1.08390519]",0.02473283
1518fc17f595c3f856e9a7a5692249f33f9636b64a05b83f48c4643e51d9a4b4,1650631282,['c1e8eb438104d0d73d6515f0cb9328960a'],[8.81895395],"['3cac2601f46cb8587412ae7880f6495b2a', 'fd7a26ee53f6c8ce27700243dad0139314']","[1.21674447, 7.5928656]",0.00934388
fa7e202a4bc741d0e3b513352fd4294290a84e85da95b4483f2b860fea33d7e8,1643117390,"['da9187e05ef31399e0d9fab638b27c5274', 'fe6cbd217a8ca1f785a59b9ee2c2bfaccd']","[3.1667653, 7.08492429]","['79e057e7c7bf08ad69ef2ce4489b8d4c94', 'e81b356c8a0b30e4900aa82827e047b8ee']","[1.39551193, 8.79561115]",0.06056651
4ec0f8b85d40a0e050187b3c6c43ce124a4b478d5dd093cc2dde73e961f1c4e1,1655747421,"['0eb36b509f25ea04e59cb4c1ecd0db10f5', '3aa0379c63bed513d15e74b6b696fb883f', '3a6b144850eb872701016b1fe27dea1d3a']","[3.38385812, 5.63783813, 6.50392359]","['6ff8f273448452717d34fc1e52782e0fb9', 'fd7a26ee53f6c8ce27700243dad0139314']","[6.06011447, 9.39740323]",0.06810214
bf6dc4f1e9c8c761ff057b549c8f3e5659d3c67e2efce34570f98a4787159864,1661383303,['ff8a819983da0347822f41373d5b420096'],[6.80839291],"['3aa0379c63bed513d15e74b6b696fb883f', 'b09dde30f46de2e6506dc9178290a4a4ab', 'd0a1e61d208a7ad27ffe2f608a2aaef810', 'da9187e05ef31399e0d9fab638b27c5274', '0eb36b509f25ea04e59cb4c1ecd0db10f5']","[2.96652626, 1.61952349, 0.58576626, 0.44052332, 1.1348544]",0.06119918
27a86767eb418f409456b85aa763a6a0f8a91bd0cc83456ffd37d8b9cb79e630,1654779327,"['b20fbdd2d12a4448a195afeef127fdec58', '6ff8f273448452717d34fc1e52782e0fb9', '16b61b7f72cd5053133e401ee505394839']","[3.14671223, 7.45563829, 8.31867972]","['ed1ec93bc5f7c38aaf80e9029dda699088', '6fec691f29e4d18a4f8ea654e2e0053567']","[6.15759406, 12.57748292]",0.18595326
5271b6bb1a3449b7b481f4b1991f736d05b37d68ad94e9b2f9816d1e13d8ed76,1663493201,"['b20fbdd2d12a4448a195afeef127fdec58', '79e057e7c7bf08ad69ef2ce4489b8d4c94', '6ff8f273448452717d34fc1e52782e0fb9']","[5.88116931, 8.85014128, 1.41644008]","['79d297eef1cf3d8774bcb368343c694646', '13d8c2e0bd2bed329842792eb92de852ab', 'ed1ec93bc5f7c38aaf80e9029dda699088', '9a018fe47bbcea4e3d5d87809cdda62edd']","[7.16661417, 3.80465436, 1.55312097, 3.48743068]",0.13593049
