txId,blockHash,blockHeight,timestamp,inputAddresses,outputAddresses,amount,fee,senderAddress,recipientAddress,transactionType
f5de0bd204aa4cbdbee0d1caf4d1aca5,00000000041c1d0c1a429874a1233a6f2c803f720684b3da653c7bb663726689,615221,2022-03-30T16:31:34Z,"""3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,1LfV1tSt3KNyHpFJnAzrqsLFdeD2EvU1MK""","""1LfV1tSt3KNyHpFJnAzrqsLFdeD2EvU1MK,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q""",0.34132473,0.00052269,multiple_addresses,multiple_addresses,complex_pattern
1d41ceae930c4708aa40547c3d8481fb,000000000000e4c40b906701bcec8fce1e198ae86bdd37f678ec386f86048f65,614309,2022-12-07T20:28:30Z,"""3D2oetdNuZUqQHPJmcMDDHYoqkyNVsFk9r""","""bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh""",0.3,0.0001381,3D2oetdNuZUqQHPJmcMDDHYoqkyNVsFk9r,bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh,structured_layering
5f0401d2fec542c39268ca37fbaca866,000000000baaea84662bd11eb554ca49757365c1d2aa5bdc79a0fd14e2752ca4,614060,2022-05-29T02:16:58Z,"""bc1qgl7h3v4kgenvr3mcx50tse3tpds8njtsjncvvk""","""bc1qar0srrr7xfkvy5l643lydnw9re59gtzzwf5mdq,1GBD9RJv2zQJQTMgJNfJ4qGBjKxFFWDYjS,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2,bc1qw508d6qejxtdg4y5r3zarvary0c5xw7kv8f3t4,3AnPbVsriqvk9D8RvTBSYiJANn6yDLx5K7,bc1q9yscq3l2h5l2nslc8axkxvsvazezx49q7zq3uhg3g4v3rc5lypyqdl3sj5,38WJeuKbYjGP5GUZueG9GPT3qPRjFrPGAQ,bc1qwz46zdqspuzjnn8c9fdd4xdz3hl3pplefcv5rsh36fya8zkzrmuq0v9dvr""",5.80335027,0.00095058,bc1qgl7h3v4kgenvr3mcx50tse3tpds8njtsjncvvk,multiple_addresses,mixing_service
3d9c7106868040598bcc1cce39de7c87,000000000001e7555d1546b7a5087a27adb163b87af4742f722f0d6b42fe510f,612666,2020-04-08T21:03:21Z,"""1GBD9RJv2zQJQTMgJNfJ4qGBjKxFFWDYjS""","""3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy""",8.14502117,0.00010629,1GBD9RJv2zQJQTMgJNfJ4qGBjKxFFWDYjS,3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy,standard
ed10558208ac4f2da380f0a15b93245b,000000000000000000bc1d12c948ef90559e5c31b5ba97557004091f0c5b88f5,614413,2021-11-25T14:02:52Z,"""3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh""","""bc1q7v5m3gu7d5nhnkq9qv86j9np92rnk4myn07pzc""",0.5,0.0001746,3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,bc1q7v5m3gu7d5nhnkq9qv86j9np92rnk4myn07pzc,structured_layering
b97c74c17b874b27a0df4f6e886f2b10,00000000000d27fca7215612bf8811727f8624a385cd6e338d7c93b7ca624aff,615165,2022-12-17T22:35:26Z,"""1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy,bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx""","""bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx,bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd""",1.67022332,0.00058275,multiple_addresses,multiple_addresses,complex_pattern
68035db4073d45029f91c5e2a53153fe,000000000000f35b053cc47a58ee2123905a8ccaf390d2e86b09ab7af1012d70,613711,2023-02-28T00:20:06Z,"""3PzDUfeWDx92XP6KvoB83XyMzJU9xVLiwA""","""bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q""",8.35325382,0.00060221,3PzDUfeWDx92XP6KvoB83XyMzJU9xVLiwA,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,standard
32027383fa944b64b3cae50901d9bbc9,000000000000000630a69245f65b77e95ecfef9a3f5344188519d05fb4b75866,614024,2021-04-28T06:46:22Z,"""bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y,3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ,3PzDUfeWDx92XP6KvoB83XyMzJU9xVLiwA,bc1qgrau3n2f6wvzpn5kf3zj5xygdwcx4agj3w2miw09rcs56xegtlcqkf86t5""","""3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,3D2oetdNuZUqQHPJmcMDDHYoqkyNVsFk9r,bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9""",17.95994726,0.00054342,multiple_addresses,multiple_addresses,mixing_service
56143939263b4e38abe65fd45a667c8f,00000000000a464ab022f93add413da827909df19cffa300bec6dad40fd7282d,610999,2020-10-23T01:06:11Z,"""3AnPbVsriqvk9D8RvTBSYiJANn6yDLx5K7""","""bc1q34aq5drpuwy3wgl9lhup9892qp6svr8ldzyy7c""",4.40427475,0.00050365,3AnPbVsriqvk9D8RvTBSYiJANn6yDLx5K7,bc1q34aq5drpuwy3wgl9lhup9892qp6svr8ldzyy7c,standard
ef1182c0281e49699fadbb9f18ff58a5,000000000000000001090f438e9159ec9fc5d9e1c5c3628c83d7f317c524fffc,611592,2021-11-01T23:27:00Z,"""3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh""","""1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa""",7.32633701,0.00020704,3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,standard
fe96edc13d8c44a99e3bde181b288640,00000000000042eb4f9ba4de5598de6d7395ea5b32297509468b27754fe90e9b,611852,2023-03-23T01:19:11Z,"""1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2""","""3AnPbVsriqvk9D8RvTBSYiJANn6yDLx5K7""",2.64931082,0.00099242,1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2,3AnPbVsriqvk9D8RvTBSYiJANn6yDLx5K7,standard
6059099f338e41d79db363f6d92a5406,00000000055fc1c5438e5a30819a357390ccd67dc063b2ffae0a9dff9111f5e2,610309,2022-04-26T03:11:41Z,"""bc1q6rq97hvn08r5v77c9tt58xl8qtpntd60chwq5lz75rhqyr55y4esypf3wd""","""18K6LJ9wFKSkYDA3dspT3A9N7uRsGTM7W2""",0.23677949,1.063e-05,bc1q6rq97hvn08r5v77c9tt58xl8qtpntd60chwq5lz75rhqyr55y4esypf3wd,18K6LJ9wFKSkYDA3dspT3A9N7uRsGTM7W2,standard
9b68ba3717964eba89d066d121b8c094,000000000000009945d317632281cadb32a5cda8930f7e6b5df7e140a594c7c7,614903,2021-10-12T00:01:55Z,"""3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy""","""1PMycacnJaSqwwJqjawXBErnLsZ7RkXUAs""",0.0400333,1.565e-05,3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy,1PMycacnJaSqwwJqjawXBErnLsZ7RkXUAs,smurfing
6c277ae913c5485cbbd36a2a63584586,00000000000d885118b08f08d10dc180af5ef6e22c28c4d4c032241604d9c4d7,612041,2020-10-10T08:19:59Z,"""3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh""","""bc1qar0srrr7xfkvy5l643lydnw9re59gtzzwf5mdq""",0.40521563,0.00068712,3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,bc1qar0srrr7xfkvy5l643lydnw9re59gtzzwf5mdq,standard
fb55957bd0c548f5b20dd820f3415f80,00000000000000060e25f624e5c29ebbecb350d21082a6c44d4ea21933af104b,612791,2023-02-12T19:06:02Z,"""14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd""","""bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej""",7.17863728,0.00048581,14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd,bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej,standard
8964a0e18ea54816952a331745aa7c11,000000000000000a1a794b5715de3714f001e9b421b281da7e540f9e2397285f,612636,2021-06-27T12:51:37Z,"""bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh""","""bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej""",6.42325127,0.00026612,bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh,bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej,standard
f2b17d2f9fa14230b8432146228d05cd,00000000013a0f6d6ff768049f213673adbff7e52b32313be43a1545b3e0641a,613260,2022-12-30T00:16:02Z,"""38WJeuKbYjGP5GUZueG9GPT3qPRjFrPGAQ""","""bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9""",5.26589161,0.00093749,38WJeuKbYjGP5GUZueG9GPT3qPRjFrPGAQ,bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9,standard
bb4a09404aeb45ba90998ada878a0c4d,00000000005de977868fffa8846ab7398a0e97efd74ead5979adc35a19a836d1,611257,2023-08-04T10:50:55Z,"""1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2""","""bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97""",0.22274559,4.05e-05,1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,standard
f70afd0636b546ec80402c683a2cb604,0000000000000000a38c5e6537b989f7779475f3b3a69c7d1ad309902feba713,615166,2022-09-23T20:41:37Z,"""16ftSEQ4ctQFDtVZiUBusQUjRrGhM3JYwe""","""bc1q6rq97hvn08r5v77c9tt58xl8qtpntd60chwq5lz75rhqyr55y4esypf3wd,3AnPbVsriqvk9D8RvTBSYiJANn6yDLx5K7""",0.30609063,0.00047051,16ftSEQ4ctQFDtVZiUBusQUjRrGhM3JYwe,bc1q6rq97hvn08r5v77c9tt58xl8qtpntd60chwq5lz75rhqyr55y4esypf3wd,complex_pattern
761d3fb0d0a04f96ae701c462464cdbe,0000000004620fc40d2199662753b78e66d56ec2b8df97f311452ee37af1fb26,611051,2022-01-02T20:44:52Z,"""17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem""","""1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2""",2.16852691,0.00085193,17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem,1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2,standard
f6f44768119b40bf98d08642fb4a6b04,0000000000000054fefc6a6b90e14992cb0ef42bdd98605299b1413f1e6adbb5,612325,2022-03-16T03:17:39Z,"""1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2""","""bc1q34aq5drpuwy3wgl9lhup9892qp6svr8ldzyy7c""",5.40711594,0.00025636,1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2,bc1q34aq5drpuwy3wgl9lhup9892qp6svr8ldzyy7c,standard
9a9d3d8789de4a5091940b23fa3580ea,0000000000000000bf396bb8bfccf3654b897156a3842c45c924460e811dbc9d,610416,2022-12-09T03:36:45Z,"""3EktnHQD7RiAE6uzMj2ZifT9YgRrkSgzQX""","""bc1qwz46zdqspuzjnn8c9fdd4xdz3hl3pplefcv5rsh36fya8zkzrmuq0v9dvr""",7.34034395,0.00059859,3EktnHQD7RiAE6uzMj2ZifT9YgRrkSgzQX,bc1qwz46zdqspuzjnn8c9fdd4xdz3hl3pplefcv5rsh36fya8zkzrmuq0v9dvr,standard
a0a3b367fbd34f23839494775f65acb5,0000000000000000000477398506fb41eac5cf8c6bcd0469a29210650eac8a63,611531,2023-04-28T18:08:06Z,"""1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy""","""bc1q6rq97hvn08r5v77c9tt58xl8qtpntd60chwq5lz75rhqyr55y4esypf3wd""",9.94892614,0.00053726,1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy,bc1q6rq97hvn08r5v77c9tt58xl8qtpntd60chwq5lz75rhqyr55y4esypf3wd,standard
731d309bd2ed4b3e9b65006557bc3390,00000000000000090083cc3a73c292849e382e434c666ff82cf33878d68b59b8,611849,2020-11-27T07:44:11Z,"""bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej""","""1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa""",0.5459076,0.00098039,bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,standard
26f792b4a4574d3fab29b320b67506b0,000000000000001648e9af65907e7325e7b0dbf58d664c939fb95a07e1e76dae,611177,2020-08-16T17:25:24Z,"""3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5""","""bc1qar0srrr7xfkvy5l643lydnw9re59gtzzwf5mdq""",2.78136103,0.00047521,3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5,bc1qar0srrr7xfkvy5l643lydnw9re59gtzzwf5mdq,standard
b0a6d701ec61468289a2158f0ee477e2,00000000000e66e0994ff3a4afdd44e3a477a3ee122ab74f191a41e7e67ceab8,610877,2022-02-08T07:13:59Z,"""3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy""","""17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem""",1.6583846,0.00039327,3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy,17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem,standard
7e0403aacd72459ebe372b8c8aa44900,000000000000000b2a8b3c7fa71ae77ca66534c53f98bbd8b23dea328ebb20d1,611725,2023-11-27T12:03:15Z,"""bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q""","""bc1q7v5m3gu7d5nhnkq9qv86j9np92rnk4myn07pzc""",3.00291727,0.00092745,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,bc1q7v5m3gu7d5nhnkq9qv86j9np92rnk4myn07pzc,standard
19c830ebca9c40a5bcb9a0b3201517da,0000000000000000433755bf62669a7487cefeb1e2ea94bc4a88ba8226ab1dd1,614673,2020-03-25T02:59:26Z,"""bc1q7h0y6cxs3rvy2ktlzpj3pq4jzhvaqxeg3kduvuyrx74fj4rq58jsz3pwpt""","""bc1q5l8nmlvdjqju3s34nmx8hpgzss7u8t9rsusnxk4v03xx5jf5j6esyzphtj""",0.0654882,5.736e-05,bc1q7h0y6cxs3rvy2ktlzpj3pq4jzhvaqxeg3kduvuyrx74fj4rq58jsz3pwpt,bc1q5l8nmlvdjqju3s34nmx8hpgzss7u8t9rsusnxk4v03xx5jf5j6esyzphtj,smurfing
c3b7fa2f9200459a99b84bd86c38c9d6,0000000000000000000337bf0ff758c0fd4dd492feb7cbe8b95fcff15584a781,613100,2023-03-05T02:41:41Z,"""3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5""","""bc1qgrau3n2f6wvzpn5kf3zj5xygdwcx4agj3w2miw09rcs56xegtlcqkf86t5""",9.81002895,0.00048792,3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5,bc1qgrau3n2f6wvzpn5kf3zj5xygdwcx4agj3w2miw09rcs56xegtlcqkf86t5,standard
7bbf97da7e5b40eb84fef5e571c9fb30,000000000003f29f729a6d7c000540fc688847be8d68fa22abcb086bde2a8a71,611338,2022-01-11T15:38:47Z,"""3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ""","""1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy""",2.11794205,0.0008417,3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ,1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy,standard
1e14d4fe65b64070b563f1984d7569b8,0000000000000000aa1e4eb2b282c5363251ffa632d3fe3d2aa27468cb286060,613543,2022-11-12T18:03:22Z,"""18K6LJ9wFKSkYDA3dspT3A9N7uRsGTM7W2""","""bc1q34aq5drpuwy3wgl9lhup9892qp6svr8ldzyy7c""",1.27250046,0.00036819,18K6LJ9wFKSkYDA3dspT3A9N7uRsGTM7W2,bc1q34aq5drpuwy3wgl9lhup9892qp6svr8ldzyy7c,standard
f7f08b58b8ac412cb503f67a3c335c12,000000000000000f10038d17d5cf194b379c6419fdf36909cdc4b589aa0636cb,613980,2022-03-20T04:39:24Z,"""3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh""","""bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,bc1qwz46zdqspuzjnn8c9fdd4xdz3hl3pplefcv5rsh36fya8zkzrmuq0v9dvr,3EktnHQD7RiAE6uzMj2ZifT9YgRrkSgzQX,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem,bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9,16ftSEQ4ctQFDtVZiUBusQUjRrGhM3JYwe,3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5""",11.83655945,0.00039842,3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,multiple_addresses,mixing_service
fb01576bf8294a91a078d6440f8d08b2,000000000005a41b3227a216a07dafcce44ac19bb1498dd3c93ab5625c427d2d,614924,2020-01-06T18:19:16Z,"""bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q""","""16ftSEQ4ctQFDtVZiUBusQUjRrGhM3JYwe""",0.02140601,8.416e-05,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,16ftSEQ4ctQFDtVZiUBusQUjRrGhM3JYwe,smurfing
67aa97ae14314dd58f28026a5841a631,0000000008614e9b025b86eec0c421d68ca6011db3c5236dfb63f9c17ca51f40,611745,2023-04-24T18:35:38Z,"""bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh""","""bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx""",5.37250391,0.000412,bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh,bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx,standard
6238c9d6113a4253b6224d8b47fad069,00000000000003c9a7b99b4ecb3ff469187029b661a123cfc102909d9411d4f6,611415,2023-01-20T18:01:49Z,"""bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9""","""bc1q7v5m3gu7d5nhnkq9qv86j9np92rnk4myn07pzc""",4.53403979,0.00014741,bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9,bc1q7v5m3gu7d5nhnkq9qv86j9np92rnk4myn07pzc,standard
ca78695e740645898e8179ba6bf974a1,00000000000aa4bdd6c4d8efcf083580642e1d44b0c2fb5aef5f695f70b65be4,614941,2023-03-17T06:22:30Z,"""3AnPbVsriqvk9D8RvTBSYiJANn6yDLx5K7""","""bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd""",0.03204936,9.801e-05,3AnPbVsriqvk9D8RvTBSYiJANn6yDLx5K7,bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd,smurfing
a6876cb0cc894dd39730ad19edf63628,0000000000000000f11ec8122e27b479a1a6e94558ae4e2cb204cb10ac8c627a,610915,2020-04-09T16:19:09Z,"""bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y""","""1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy""",3.34750574,0.00011595,bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y,1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy,standard
15c167e8dbc547188e18fd3449c9b0d5,000000000000d97ccec2f451becca03cd18692b73a5603f47720272c6ebdb2cf,611680,2023-01-22T06:09:51Z,"""14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd""","""bc1qwz46zdqspuzjnn8c9fdd4xdz3hl3pplefcv5rsh36fya8zkzrmuq0v9dvr""",1.42261549,0.00074499,14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd,bc1qwz46zdqspuzjnn8c9fdd4xdz3hl3pplefcv5rsh36fya8zkzrmuq0v9dvr,standard
70bc61efa1324cfeb29d09650745277d,000000000000000000e837335048a94f8cb8e2eb4b77bd068eebf2db2426b7dd,613763,2022-08-29T02:20:36Z,"""bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd""","""3D2oetdNuZUqQHPJmcMDDHYoqkyNVsFk9r""",5.92042402,0.00015629,bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd,3D2oetdNuZUqQHPJmcMDDHYoqkyNVsFk9r,standard
429e7fd4a7cd4f8bbf2a068dda2a15bb,000000000000000095bf10ab4ef20d497c172358e46e6be06eb531239f9d9032,610065,2023-04-13T09:41:22Z,"""3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5""","""bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q""",2.71101645,0.00091048,3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,standard
95493c538ed4409babe6494f780c56fd,00000000000d535095720953e018c20404ba13470e07f3457671ee00d4c01645,613990,2023-04-24T10:24:37Z,"""3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy""","""bc1qt9al9swgzsdw6kjlncxldgcxgmaae9j4u27hr3f6hhy8hjc5p8ash8zj0n,bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y,bc1q5l8nmlvdjqju3s34nmx8hpgzss7u8t9rsusnxk4v03xx5jf5j6esyzphtj,3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy,bc1qar0srrr7xfkvy5l643lydnw9re59gtzzwf5mdq,3EktnHQD7RiAE6uzMj2ZifT9YgRrkSgzQX""",11.70391416,0.00103292,3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy,multiple_addresses,mixing_service
52e0538c52c44e6f8a5fe5931e171f92,00000000020e0b0b2e1c86137f492a7da3fd3f00988669529e97be98a04ca341,613892,2021-08-15T21:00:49Z,"""bc1q9yscq3l2h5l2nslc8axkxvsvazezx49q7zq3uhg3g4v3rc5lypyqdl3sj5,bc1qgl7h3v4kgenvr3mcx50tse3tpds8njtsjncvvk,14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd,1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2,bc1q7v5m3gu7d5nhnkq9qv86j9np92rnk4myn07pzc,bc1qt9al9swgzsdw6kjlncxldgcxgmaae9j4u27hr3f6hhy8hjc5p8ash8zj0n,3PzDUfeWDx92XP6KvoB83XyMzJU9xVLiwA""","""bc1q9yscq3l2h5l2nslc8axkxvsvazezx49q7zq3uhg3g4v3rc5lypyqdl3sj5,17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem,1PMycacnJaSqwwJqjawXBErnLsZ7RkXUAs,bc1q5l8nmlvdjqju3s34nmx8hpgzss7u8t9rsusnxk4v03xx5jf5j6esyzphtj""",25.34079884,0.00265555,multiple_addresses,multiple_addresses,mixing_service
94020ce0152145d38c0aaa840d42d6af,00000000000000c61c220341e3ae405cc5ba9ef189d0afb8a53d977311b2f0f9,611495,2022-12-28T19:37:47Z,"""3KJrsjfg1dD6CrsTeHdHVH3KqMgvUUdEEf""","""bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q""",9.82252808,0.00036792,3KJrsjfg1dD6CrsTeHdHVH3KqMgvUUdEEf,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,standard
de4323da00da45759f4e4bef067d65e4,00000000000000000018667e81af3a9a6056fae939387b4b68534d4f11f1a9eb,610330,2023-09-07T22:24:31Z,"""bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97""","""bc1qgl7h3v4kgenvr3mcx50tse3tpds8njtsjncvvk""",1.35305388,0.00096255,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,bc1qgl7h3v4kgenvr3mcx50tse3tpds8njtsjncvvk,standard
09f92252369d40d0b025ea6472c924bd,000000000000000000398e5c2308ade1ec97561637fc66de4506a9cfaa9de6a0,612360,2023-12-02T17:39:55Z,"""bc1qgl7h3v4kgenvr3mcx50tse3tpds8njtsjncvvk""","""bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y""",2.00579309,1.437e-05,bc1qgl7h3v4kgenvr3mcx50tse3tpds8njtsjncvvk,bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y,standard
9d7040c2e9954b1f92212250ba072dfb,00000000000000000a41046218965463d6c053d28627b8278d4158d1605d7899,613404,2023-03-22T15:43:05Z,"""bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej""","""3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy""",6.80798875,0.00090253,bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej,3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy,standard
57c4e8a6ddea4ebb9c2b1140ed5ed1a4,0000000000000000e2f04ba46ba2fb4a4f1702c823089f18c547fd98c60cd2c8,611384,2021-09-21T02:15:30Z,"""18K6LJ9wFKSkYDA3dspT3A9N7uRsGTM7W2""","""bc1qgl7h3v4kgenvr3mcx50tse3tpds8njtsjncvvk""",2.36871355,0.00077268,18K6LJ9wFKSkYDA3dspT3A9N7uRsGTM7W2,bc1qgl7h3v4kgenvr3mcx50tse3tpds8njtsjncvvk,standard
c3d79596bf274aae86d96c8919117df7,0000000000000064342385c3f5d83dd92bb0d45999a3c8e2961aff899653381d,612641,2023-09-11T21:45:22Z,"""1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy""","""bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y""",2.00573283,1.188e-05,1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy,bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y,standard
